613.0:0;0.46057695150375366;0.714479386806488;-7.219058062446493e-08|1;0.4836727976799011;0.7226746082305908;-0.005466174799948931|2;0.5007734298706055;0.7462218999862671;-0.009616854600608349|3;0.5109050273895264;0.7761869430541992;-0.011595216579735279|4;0.5169064402580261;0.7991920113563538;-0.012228366918861866|5;0.482533723115921;0.7708095908164978;-0.021982887759804726|6;0.4972817897796631;0.8172597885131836;-0.023377729579806328|7;0.5035592913627625;0.8294866681098938;-0.018305497244000435|8;0.5059821009635925;0.8344209790229797;-0.014217688702046871|9;0.4677352011203766;0.7814484238624573;-0.01982800103724003|10;0.4852580726146698;0.8266351222991943;-0.02284741774201393|11;0.4922006130218506;0.8211427330970764;-0.016909543424844742|12;0.4919743239879608;0.8121538162231445;-0.012121377512812614|13;0.4561850130558014;0.7867196798324585;-0.01666267402470112|14;0.4690917730331421;0.8352271318435669;-0.019140699878335|15;0.4782647490501404;0.8306902647018433;-0.012457594275474548|16;0.4809020757675171;0.8210801482200623;-0.007175476755946875|17;0.44746965169906616;0.7873712778091431;-0.013566447421908379|18;0.4521925151348114;0.8280008435249329;-0.015454228036105633|19;0.4616836607456207;0.8317227363586426;-0.012420754879713058|20;0.46747761964797974;0.827582597732544;-0.00940081942826509
614.0:0;0.44920432567596436;0.7094898223876953;-7.104501520416306e-08|1;0.4722689986228943;0.7166843414306641;-0.0105022257193923|2;0.4918023347854614;0.7396906018257141;-0.016850687563419342|3;0.504056990146637;0.7698343992233276;-0.020255571231245995|4;0.512048065662384;0.7942556738853455;-0.02274193800985813|5;0.4711083769798279;0.7602989673614502;-0.024204984307289124|6;0.48598045110702515;0.808073103427887;-0.028768079355359077|7;0.49177366495132446;0.8283865451812744;-0.027746418491005898|8;0.4942930340766907;0.844844400882721;-0.02653709053993225|9;0.4566372036933899;0.7731251120567322;-0.020089106634259224|10;0.4768047034740448;0.8173099756240845;-0.02589442953467369|11;0.48426350951194763;0.808589518070221;-0.0228615403175354|12;0.4834219813346863;0.7964341640472412;-0.019664065912365913|13;0.4459896981716156;0.7817559242248535;-0.015592745505273342|14;0.4645565450191498;0.82399982213974;-0.020644130185246468|15;0.4725639820098877;0.814081609249115;-0.016254261136054993|16;0.47232702374458313;0.8014174103736877;-0.012033051811158657|17;0.43796536326408386;0.7879588007926941;-0.011548982933163643|18;0.45132583379745483;0.8229692578315735;-0.015208178199827671|19;0.45977485179901123;0.8212268352508545;-0.013309068977832794|20;0.46185189485549927;0.8144647479057312;-0.01095534116029739
615.0:0;0.4290035665035248;0.6973121762275696;-1.2691398865172232e-07|1;0.44507932662963867;0.6851290464401245;-0.015477476641535759|2;0.46621283888816833;0.6878396272659302;-0.027282388880848885|3;0.48204994201660156;0.7043127417564392;-0.035062070935964584|4;0.4934999942779541;0.7209088206291199;-0.042246975004673004|5;0.4469265341758728;0.7241164445877075;-0.037528570741415024|6;0.4728209972381592;0.7550115585327148;-0.046983327716588974|7;0.48500269651412964;0.7667641639709473;-0.0498303659260273|8;0.4930095672607422;0.7776169180870056;-0.051131948828697205|9;0.438432514667511;0.747453510761261;-0.03194358944892883|10;0.46878302097320557;0.779878556728363;-0.03940378502011299|11;0.4844203293323517;0.7884695529937744;-0.038447972387075424|12;0.49307313561439514;0.7934561967849731;-0.03821335732936859|13;0.4339224398136139;0.7631781101226807;-0.02580195665359497|14;0.4622561037540436;0.7900821566581726;-0.032050907611846924|15;0.47335222363471985;0.7862235307693481;-0.029256895184516907|16;0.4776492416858673;0.7814466953277588;-0.02719735912978649|17;0.43202275037765503;0.7732410430908203;-0.020435474812984467|18;0.4537372589111328;0.793982982635498;-0.025945516303181648|19;0.4633650481700897;0.7903540134429932;-0.02494427002966404|20;0.46714937686920166;0.7850526571273804;-0.02362267486751079
616.0:0;0.44020360708236694;0.710418701171875;-3.610462329106667e-08|1;0.4585520923137665;0.6965906023979187;-0.012986120767891407|2;0.4804443418979645;0.6991137266159058;-0.021818770095705986|3;0.49635806679725647;0.7139804363250732;-0.0271221362054348|4;0.5096162557601929;0.728427529335022;-0.031847525388002396|5;0.46621859073638916;0.7363412976264954;-0.03101055696606636|6;0.4915882647037506;0.7612335085868835;-0.03930971771478653|7;0.5049735903739929;0.7729353904724121;-0.041458357125520706|8;0.5138594508171082;0.7830376625061035;-0.04195088520646095|9;0.4576188921928406;0.7610868811607361;-0.026316355913877487|10;0.48753076791763306;0.7807778716087341;-0.033121298998594284|11;0.5026806592941284;0.7819748520851135;-0.03163260966539383|12;0.511340856552124;0.7825962901115417;-0.030168525874614716|13;0.4530748724937439;0.7793965339660645;-0.021260738372802734|14;0.48155561089515686;0.7910822629928589;-0.025459496304392815|15;0.49301838874816895;0.7866222858428955;-0.021473759785294533|16;0.4983600080013275;0.7845342755317688;-0.018482090905308723|17;0.45155227184295654;0.7909505367279053;-0.017143648117780685|18;0.47383856773376465;0.8008536100387573;-0.020393909886479378|19;0.48204880952835083;0.7947934865951538;-0.017966676503419876|20;0.48516204953193665;0.7895045876502991;-0.01531509868800640
617.0:0;0.45786187052726746;0.7226440906524658;4.3058200560608384e-08|1;0.47757112979888916;0.7215017080307007;-0.009044425562024117|2;0.49708276987075806;0.7261168956756592;-0.015186848118901253|3;0.5122407078742981;0.7375156283378601;-0.019044695422053337|4;0.5242385864257812;0.7503814697265625;-0.022110840305685997|5;0.48556897044181824;0.7602081298828125;-0.01981522887945175|6;0.5077893137931824;0.7838631868362427;-0.025480424985289574|7;0.5213072299957275;0.7951090335845947;-0.027339667081832886|8;0.5317564606666565;0.8040286302566528;-0.02795889414846897|9;0.47753143310546875;0.7799798250198364;-0.016989734023809433|10;0.5032437443733215;0.8006774187088013;-0.022309351712465286|11;0.5175135731697083;0.8079900145530701;-0.02229572832584381|12;0.5267481803894043;0.8135637044906616;-0.021701332181692123|13;0.472830593585968;0.7952463030815125;-0.01395401731133461|14;0.49672025442123413;0.8124722838401794;-0.018025318160653114|15;0.5087719559669495;0.8168843984603882;-0.015760695561766624|16;0.5166355967521667;0.8193727135658264;-0.013315812684595585|17;0.47014319896698;0.8052610754966736;-0.0114429397508502|18;0.4900161623954773;0.8217582702636719;-0.014357993379235268|19;0.4992217719554901;0.8243430256843567;-0.012139314785599709|20;0.504940927028656;0.8252909779548645;-0.00937349628657102
618.0:0;0.4638291597366333;0.7330096960067749;-2.0535807720989396e-08|1;0.483638733625412;0.7248725295066833;-0.008680363185703754|2;0.5037632584571838;0.7305986881256104;-0.01413525640964508|3;0.518173098564148;0.7449048161506653;-0.017050569877028465|4;0.5262442827224731;0.7590342164039612;-0.01931551657617092|5;0.48966461420059204;0.7631096839904785;-0.0214993953704834|6;0.5148060917854309;0.7916482090950012;-0.02535368874669075|7;0.5251243114471436;0.8047981262207031;-0.024405179545283318|8;0.5317386984825134;0.8165684938430786;-0.023153206333518028|9;0.480648010969162;0.7842000722885132;-0.01793859712779522|10;0.5088532567024231;0.8062065839767456;-0.021977951750159264|11;0.5182956457138062;0.804031491279602;-0.01914718747138977|12;0.520787239074707;0.801121175289154;-0.016610249876976013|13;0.4744608998298645;0.7999060750007629;-0.01397079136222601|14;0.5008001327514648;0.8216677904129028;-0.017166543751955032|15;0.5100906491279602;0.8157379031181335;-0.013072905130684376|16;0.5122925639152527;0.8097812533378601;-0.009561967104673386|17;0.4710693359375;0.8109927177429199;-0.010448059067130089|18;0.49177417159080505;0.8276523947715759;-0.013023605570197105|19;0.4993775486946106;0.8210275769233704;-0.010728255845606327|20;0.5007591247558594;0.8146514892578125;-0.00822264235466718
619.0:0;0.4627314805984497;0.7391582131385803;-3.1888802709545416e-08|1;0.4826865792274475;0.7296302914619446;-0.009061286225914955|2;0.5023015141487122;0.7335219383239746;-0.015170713886618614|3;0.5169962644577026;0.7465386986732483;-0.018522318452596664|4;0.5258129239082336;0.7611187696456909;-0.021286549046635628|5;0.486934095621109;0.7655104398727417;-0.024400614202022552|6;0.5122297406196594;0.7942218780517578;-0.029433125630021095|7;0.5236196517944336;0.8079413771629333;-0.029444880783557892|8;0.5314726233482361;0.82071453332901;-0.02885814942419529|9;0.47811245918273926;0.7883299589157104;-0.020663756877183914|10;0.507202684879303;0.8125318884849548;-0.024894410744309425|11;0.5182787179946899;0.8121131658554077;-0.021913563832640648|12;0.5226508975028992;0.8108256459236145;-0.019559109583497047|13;0.4721541404724121;0.8048539161682129;-0.016324756667017937|14;0.49945810437202454;0.8263246417045593;-0.019373450428247452|15;0.5087828636169434;0.8200978636741638;-0.014475353062152863|16;0.5113099813461304;0.8139832615852356;-0.010607680305838585|17;0.46917346119880676;0.8153724670410156;-0.012508864514529705|18;0.4902121126651764;0.8331189751625061;-0.014961911365389824|19;0.4970428943634033;0.8255881667137146;-0.011873092502355576|20;0.4977782070636749;0.81791090965271;-0.00885875895619392
620.0:0;0.46192285418510437;0.7477095723152161;-6.40294075537895e-08|1;0.4802943766117096;0.7374241352081299;-0.009890514425933361|2;0.4995134472846985;0.7392240762710571;-0.01649368926882744|3;0.5146042704582214;0.7504786849021912;-0.020314132794737816|4;0.5248178243637085;0.762738823890686;-0.023543935269117355|5;0.48400741815567017;0.7782027125358582;-0.024458589032292366|6;0.5103901028633118;0.8016983270645142;-0.029408756643533707|7;0.522117018699646;0.8101041913032532;-0.029524441808462143|8;0.5300153493881226;0.81778883934021;-0.029031552374362946|9;0.47663649916648865;0.7999999523162842;-0.020411735400557518|10;0.5067768692970276;0.819756269454956;-0.024702245369553566|11;0.5168988704681396;0.8148089051246643;-0.02237708494067192|12;0.5199826955795288;0.8111405372619629;-0.020608602091670036|13;0.4718860983848572;0.8151164054870605;-0.015797240659594536|14;0.49893006682395935;0.8303316235542297;-0.018955305218696594|15;0.5046200752258301;0.8191986083984375;-0.01493043266236782|16;0.504153847694397;0.811614453792572;-0.01184301357716322|17;0.4699266850948334;0.8247348070144653;-0.01175113208591938|18;0.49023449420928955;0.8383212089538574;-0.01469050906598568|19;0.4949120879173279;0.8294058442115784;-0.012481563724577427|20;0.4940319061279297;0.8226801156997681;-0.01016474794596433
621.0:0;0.46219801902770996;0.7525631189346313;-8.88266598053633e-08|1;0.4797092378139496;0.7404047846794128;-0.011031152680516243|2;0.4993445873260498;0.7422133684158325;-0.018363073468208313|3;0.5149728059768677;0.7550631761550903;-0.022602608427405357|4;0.5268908739089966;0.7681586146354675;-0.02613072097301483|5;0.4839945435523987;0.7828859090805054;-0.026019925251603127|6;0.5101978182792664;0.8063652515411377;-0.03123261034488678|7;0.5220274925231934;0.8097826838493347;-0.031329698860645294|8;0.5287402272224426;0.8110553026199341;-0.030826862901449203|9;0.47669702768325806;0.8046151995658875;-0.021582989022135735|10;0.5065617561340332;0.8242607712745667;-0.026165926828980446|11;0.5153782963752747;0.8163641095161438;-0.024065788835287094|12;0.5166835784912109;0.8089855909347534;-0.02268470637500286|13;0.47238031029701233;0.8188421726226807;-0.016639739274978638|14;0.49953600764274597;0.8321117162704468;-0.02011582814157009|15;0.5039177536964417;0.8201478123664856;-0.016480395570397377|16;0.5020254850387573;0.812140941619873;-0.014030649326741695|17;0.47081348299980164;0.8275766968727112;-0.012272324413061142|18;0.4917896091938019;0.8394047021865845;-0.015876876190304756|19;0.49509209394454956;0.8295097947120667;-0.014155112206935883|20;0.4926312565803528;0.8224006295204163;-0.0123822288587689
622.0:0;0.46218937635421753;0.7531161904335022;-7.889406816730116e-08|1;0.4787839949131012;0.7416701912879944;-0.011623484082520008|2;0.4974360167980194;0.7424209713935852;-0.019926898181438446|3;0.5131566524505615;0.7543524503707886;-0.025019722059369087|4;0.5261663198471069;0.7655847072601318;-0.029407232999801636|5;0.4834316372871399;0.7831646203994751;-0.02791915275156498|6;0.5109212398529053;0.8067582845687866;-0.03394539654254913|7;0.5229842066764832;0.8128185868263245;-0.03422382101416588|8;0.5299121141433716;0.8168665170669556;-0.033601295202970505|9;0.47613444924354553;0.8050269484519958;-0.023159047588706017|10;0.5062864422798157;0.8233181238174438;-0.02828972414135933|11;0.5140688419342041;0.8150168657302856;-0.02556529827415943|12;0.5142542123794556;0.8072866797447205;-0.02345479652285576|13;0.471954882144928;0.8191402554512024;-0.017902947962284088|14;0.49936968088150024;0.8326138854026794;-0.02213319204747677|15;0.50468510389328;0.8213220238685608;-0.018064085394144058|16;0.5033732652664185;0.8135641813278198;-0.014966498129069805|17;0.4703420102596283;0.828183114528656;-0.013190030120313168|18;0.4921175539493561;0.8395972847938538;-0.01716926507651806|19;0.4963112771511078;0.8296800851821899;-0.015132594853639603|20;0.4943225681781769;0.8219404816627502;-0.01289966609328985
623.0:0;0.4625295102596283;0.7542400360107422;-9.178011595167845e-08|1;0.4789845049381256;0.742350161075592;-0.013997284695506096|2;0.49834057688713074;0.7438287138938904;-0.02332707680761814|3;0.5151597857475281;0.7565754055976868;-0.028676865622401237|4;0.5287542939186096;0.769729495048523;-0.03303578123450279|5;0.48218703269958496;0.7834325432777405;-0.031784508377313614|6;0.5094805359840393;0.8074746131896973;-0.038132525980472565|7;0.5211365222930908;0.811652660369873;-0.03767065703868866|8;0.527298092842102;0.8125698566436768;-0.03648990020155907|9;0.4754355251789093;0.8064495921134949;-0.02566695399582386|10;0.5066539645195007;0.8230586647987366;-0.03146550431847572|11;0.5120013952255249;0.8100572824478149;-0.02818373404443264|12;0.5094291567802429;0.7993886470794678;-0.025660574436187744|13;0.47207537293434143;0.8212454915046692;-0.019077710807323456|14;0.5007749199867249;0.8321448564529419;-0.02390032447874546|15;0.5034518241882324;0.8177832961082458;-0.019714608788490295|16;0.499722957611084;0.8084025979042053;-0.016657225787639618|17;0.47146278619766235;0.8308603167533875;-0.013135290704667568|18;0.4935344159603119;0.8393876552581787;-0.018056588247418404|19;0.49629807472229004;0.8275521397590637;-0.016698282212018967|20;0.49318528175354004;0.8194575905799866;-0.01499161869287490
624.0:0;0.46220406889915466;0.7564361095428467;-9.495810360249379e-08|1;0.47816067934036255;0.7435038685798645;-0.012758920900523663|2;0.49680212140083313;0.7438077926635742;-0.02158530242741108|3;0.5129702091217041;0.7554571628570557;-0.027124488726258278|4;0.5268818736076355;0.7665449976921082;-0.03194574639201164|5;0.48265886306762695;0.785210907459259;-0.027594495564699173|6;0.5078823566436768;0.8050742149353027;-0.034938421100378036|7;0.5197917819023132;0.8086476922035217;-0.03681156784296036|8;0.52652508020401;0.8110151290893555;-0.037342626601457596|9;0.47631606459617615;0.8079862594604492;-0.022772204130887985|10;0.5054301023483276;0.825105607509613;-0.02877994254231453|11;0.5122613906860352;0.8151189684867859;-0.0271124430000782|12;0.5113663077354431;0.8069563508033752;-0.025744816288352013|13;0.4729592204093933;0.8223374485969543;-0.017696231603622437|14;0.4998472034931183;0.8338971734046936;-0.022824116051197052|15;0.5031800866127014;0.8209232687950134;-0.01948929764330387|16;0.5003666281700134;0.8134101033210754;-0.016846146434545517|17;0.47230130434036255;0.8311185240745544;-0.01327032595872879|18;0.4935654103755951;0.8404434323310852;-0.017872488126158714|19;0.49602895975112915;0.8295652866363525;-0.016211142763495445|20;0.4927743375301361;0.8225774168968201;-0.0142197124660015
